id,name,Comarca,Abreviatura comarca,Província,Longitud,Latitud
34090808178,Rajadell,Bages,BAG,Barcelona,1.70622668,41.727696301
34090808179,Rellinars,Vallès Occidental,VOC,Barcelona,1.910774943,41.637431146
34090808183,Roda de Ter,Osona,OSO,Barcelona,2.309491592,41.980805565
34090808192,Santpedor,Bages,BAG,Barcelona,1.839177662,41.783273365
34090808194,Sant Adrià de Besòs,Barcelonès,BAR,Barcelona,2.217787409,41.430067423
34090808197,Sant Andreu de Llavaneres,Maresme,MAR,Barcelona,2.483347205,41.574458666
34090808200,Sant Boi de Llobregat,Baix Llobregat,BLL,Barcelona,2.042704219,41.347524275
34090808206,Sant Cugat Sesgarrigues,Alt Penedès,APE,Barcelona,1.75236167,41.362615136
34094343134,El Rourell,Alt Camp,ACA,Tarragona,1.217774332,41.224874495
34090808204,Sant Climent de Llobregat,Baix Llobregat,BLL,Barcelona,1.996420408,41.337070695
34090808207,Sant Esteve de Palautordera,Vallès Oriental,VOR,Barcelona,2.435177772,41.70353973
34090808230,Premià de Dalt,Maresme,MAR,Barcelona,2.34246115,41.507311014
34090808209,Sant Fost de Campsentelles,Vallès Oriental,VOR,Barcelona,2.232936617,41.518757192
34090808210,Sant Feliu de Codines,Vallès Oriental,VOR,Barcelona,2.164546597,41.688918231
34090808211,Sant Feliu de Llobregat,Baix Llobregat,BLL,Barcelona,2.046230144,41.381953246
34090808212,Sant Feliu Sasserra,Bages,BAG,Barcelona,2.022486759,41.944812194
34090808213,Sant Fruitós de Bages,Bages,BAG,Barcelona,1.87327387,41.750674624
34092525097,Fulleda,Garrigues,GAR,Lleida,1.02431182,41.463053091
34090808214,Vilassar de Dalt,Maresme,MAR,Barcelona,2.359477069,41.516990794
34090808217,Sant Joan Despí,Baix Llobregat,BLL,Barcelona,2.054954782,41.367821674
34090808218,Sant Joan de Vilatorrada,Bages,BAG,Barcelona,1.804848323,41.745507159
34090808220,Sant Julià de Vilatorta,Osona,OSO,Barcelona,2.324497728,41.922295539
34090808223,Sant Llorenç Savall,Vallès Occidental,VOC,Barcelona,2.059726584,41.679382905
34090808226,Sant Martí de Tous,Anoia,ANO,Barcelona,1.523004887,41.560600095
34090808282,Tiana,Maresme,MAR,Barcelona,2.269019357,41.481728482
34090808244,Santa Coloma de Cervelló,Baix Llobregat,BLL,Barcelona,2.016180072,41.368972821
34090808231,Sant Pere de Ribes,Garraf,GAF,Barcelona,1.772114573,41.262303316
34090808232,Sant Pere de Riudebitlles,Alt Penedès,APE,Barcelona,1.701326925,41.453194474
34090808234,Sant Pere de Vilamajor,Vallès Oriental,VOR,Barcelona,2.390629567,41.685018969
34090808235,Sant Pol de Mar,Maresme,MAR,Barcelona,2.621160222,41.600222588
34092525008,Albesa,Noguera,NOG,Lleida,0.659485934,41.750716082
34090808289,Torrelles de Llobregat,Baix Llobregat,BLL,Barcelona,1.981109195,41.359047821
34090808245,Santa Coloma de Gramenet,Barcelonès,BAR,Barcelona,2.207934468,41.452149345
34090808237,Sant Quirze de Besora,Osona,OSO,Barcelona,2.22222543,42.100285391
34090808304,Vilobí del Penedès,Alt Penedès,APE,Barcelona,1.663622541,41.390244586
34090808240,Sant Sadurní d'Anoia,Alt Penedès,APE,Barcelona,1.787300544,41.424211608
34090808241,Sant Sadurní d'Osormort,Osona,OSO,Barcelona,2.381388572,41.901856926
34090808246,Santa Eugènia de Berga,Osona,OSO,Barcelona,2.283148117,41.900358528
34090808247,Santa Eulàlia de Riuprimer,Osona,OSO,Barcelona,2.188605638,41.910889845
34090808248,Santa Eulàlia de Ronçana,Vallès Oriental,VOR,Barcelona,2.229205451,41.652345584
34090808249,Santa Fe del Penedès,Alt Penedès,APE,Barcelona,1.721265848,41.384450014
34090808265,Sant Vicenç de Torelló,Osona,OSO,Barcelona,2.274015277,42.062600723
34090808250,Santa Margarida de Montbui,Anoia,ANO,Barcelona,1.608065901,41.57382772
34090808251,Santa Margarida i els Monjos,Alt Penedès,APE,Barcelona,1.663058723,41.321375173
34090808252,Barberà del Vallès,Vallès Occidental,VOC,Barcelona,2.124669407,41.515796362
34090808256,Santa Maria de Martorelles,Vallès Oriental,VOR,Barcelona,2.253349207,41.519575973
34090808257,Santa Maria de Miralles,Anoia,ANO,Barcelona,1.525443659,41.518035348
34090808259,Santa Maria de Palautordera,Vallès Oriental,VOR,Barcelona,2.44609648,41.692987137
34090808260,Santa Perpètua de Mogoda,Vallès Occidental,VOC,Barcelona,2.183444726,41.534575829
34090808261,Santa Susanna,Maresme,MAR,Barcelona,2.707068724,41.635503771
34090808262,Sant Vicenç de Castellet,Bages,BAG,Barcelona,1.863615971,41.665552401
34090808264,Sant Vicenç de Montalt,Maresme,MAR,Barcelona,2.508766296,41.579019541
34090808266,Cerdanyola del Vallès,Vallès Occidental,VOC,Barcelona,2.140715332,41.491023421
34090808267,Sentmenat,Vallès Occidental,VOC,Barcelona,2.136193226,41.60925884
34090808275,Tavèrnoles,Osona,OSO,Barcelona,2.326511576,41.952148295
34090808283,Tona,Osona,OSO,Barcelona,2.229175918,41.850021542
34090808285,Torelló,Osona,OSO,Barcelona,2.260585184,42.047131929
34090808019,Barcelona,Barcelonès,BAR,Barcelona,2.177241106,41.382405393
34090808286,La Torre de Claramunt,Anoia,ANO,Barcelona,1.658209642,41.533575596
34090808290,Ullastrell,Vallès Occidental,VOC,Barcelona,1.956888262,41.526903687
34090808287,Torrelavit,Alt Penedès,APE,Barcelona,1.729905868,41.44634498
34090808294,Vallgorguina,Vallès Oriental,VOR,Barcelona,2.511522938,41.647259881
34090808296,Vallromanes,Vallès Oriental,VOR,Barcelona,2.298353915,41.531842947
34090808297,Veciana,Anoia,ANO,Barcelona,1.488662991,41.655976833
34090808301,Viladecans,Baix Llobregat,BLL,Barcelona,2.019652409,41.315896769
34090808302,Vilanova del Camí,Anoia,ANO,Barcelona,1.634199238,41.572258552
34090808306,Vilalba Sasserra,Vallès Oriental,VOR,Barcelona,2.44112064,41.652858568
34090808902,Vilanova del Vallès,Vallès Oriental,VOR,Barcelona,2.288998615,41.554056558
34090808903,Sant Julià de Cerdanyola,Berguedà,BER,Barcelona,1.892917871,42.223842931
34090808905,La Palma de Cervelló,Baix Llobregat,BLL,Barcelona,1.971237761,41.411203329
34090808195,Sant Agustí de Lluçanès,Osona,OSO,Barcelona,2.126789136,42.085605003
34090808006,Arenys de Mar,Maresme,MAR,Barcelona,2.551624094,41.579533962
34090808069,Collbató,Baix Llobregat,BLL,Barcelona,1.829521495,41.567296368
34090808216,Sant Jaume de Frontanyà,Berguedà,BER,Barcelona,2.025486574,42.186416389
34091717046,Castellfollit de la Roca,Garrotxa,GAX,Girona,2.549651308,42.219498788
34090808024,Borredà,Berguedà,BER,Barcelona,1.993986452,42.135636365
34090808025,El Bruc,Anoia,ANO,Barcelona,1.780059385,41.580734449
34090808189,Sant Pere Sallavinera,Anoia,ANO,Barcelona,1.572465286,41.736524189
34033333037,Mieres,Garrotxa,GAX,Girona,2.639889942,42.124160173
34091717901,"Cruïlles, Monells i Sant Sadurní de l'Heura",Baix Empordà,BEM,Girona,2.990943737,41.956416241
34091717192,Setcases,Ripollès,RIP,Girona,2.30136792,42.374963688
34092525092,La Floresta,Garrigues,GAR,Lleida,0.919841953,41.50984771
34092525907,Torrefeta i Florejacs,Segarra,SGA,Lleida,1.274869878,41.754433142
34092525101,La Granadella,Garrigues,GAR,Lleida,0.665377869,41.355227658
34092525072,Cervera,Segarra,SGA,Lleida,1.27125747,41.665808322
34091717172,Sant Martí de Llémena,Gironès,GIR,Girona,2.647611077,42.036154202
34092525017,Alins,Pallars Sobirà,PSO,Lleida,1.318664825,42.548708285
34092525024,Alt Àneu,Pallars Sobirà,PSO,Lleida,1.108575263,42.633973639
34092525025,Naut Aran,Val d'Aran,VAR,Lleida,0.902445048,42.707192461
34092525029,Arbeca,Garrigues,GAR,Lleida,0.924966081,41.542238314
34092525055,Biosca,Segarra,SGA,Lleida,1.358077757,41.841632386
34092525056,Bovera,Garrigues,GAR,Lleida,0.638921343,41.326541757
34092525223,Torà,Segarra,SGA,Lleida,1.402811908,41.812991733
34094343168,Vilanova de Prades,Conca de Barberà,CBA,Tarragona,0.956407714,41.34808373
34094343117,Prat de Comte,Terra Alta,TAL,Tarragona,0.405237276,40.983568145
34094343118,Pratdip,Baix Camp,BCA,Tarragona,0.871294807,41.051178749
34094343120,Querol,Alt Camp,ACA,Tarragona,1.397736804,41.423311341
34091717015,Banyoles,Pla de l'Estany,PES,Girona,2.763796776,42.116399088
34091717149,Riudaura,Garrotxa,GAX,Girona,2.407573106,42.188457479
34091717165,Sant Jaume de Llierca,Garrotxa,GAX,Girona,2.607486515,42.211704253
34091717185,Sant Joan les Fonts,Garrotxa,GAX,Girona,2.511051067,42.212650492
34091717042,Capmany,Alt Empordà,AEM,Girona,2.920941486,42.372624586
34092525058,Les Borges Blanques,Garrigues,GAR,Lleida,0.86916301,41.520628499
34092525036,Aspa,Segrià,SGR,Lleida,0.672320658,41.495646828
34092525132,Massoteres,Segarra,SGA,Lleida,1.310765521,41.797264755
34094343030,Bonastre,Baix Penedès,BPE,Tarragona,1.439913737,41.22061386
34094343121,Rasquera,Ribera d'Ebre,REB,Tarragona,0.597134391,41.00136649
34091717084,Isòvol,Cerdanya,CER,Girona,1.837272363,42.397709757
34091717099,Meranges,Cerdanya,CER,Girona,1.786916351,42.445774428
34094343144,La Secuita,Tarragonès,TAR,Tarragona,1.279347632,41.203240508
34091717109,Montagut i Oix,Garrotxa,GAX,Girona,2.59616617,42.23146439
34091717117,Palafrugell,Baix Empordà,BEM,Girona,3.164065976,41.914954578
34091717118,Palamós,Baix Empordà,BEM,Girona,3.129581349,41.846660808
34094343122,Renau,Tarragonès,TAR,Tarragona,1.31123847,41.225338359
34092525034,Artesa de Segre,Noguera,NOG,Lleida,1.045473965,41.895438373
34092525009,L'Albi,Garrigues,GAR,Lleida,0.936040777,41.423287263
34092525002,Àger,Noguera,NOG,Lleida,0.763537783,41.99921535
34092525006,L'Albagés,Garrigues,GAR,Lleida,0.739237187,41.44879641
34092525254,Vilanova de la Barca,Segrià,SGR,Lleida,0.728766743,41.691061101
34092525255,Vinaixa,Garrigues,GAR,Lleida,0.975099399,41.428421621
34092525190,Salàs de Pallars,Pallars Jussà,PJU,Lleida,0.931464895,42.212545123
34092525227,La Torre de Cabdella,Pallars Jussà,PJU,Lleida,0.982329839,42.421931352
34092525230,Torregrossa,Pla d'Urgell,PUR,Lleida,0.831905372,41.580115168
34092525243,Vielha e Mijaran,Val d'Aran,VAR,Lleida,0.795126455,42.70191316
34092525253,El Vilosell,Garrigues,GAR,Lleida,0.94660253,41.383296411
34092525902,Sant Martí de Riucorb,Urgell,URG,Lleida,1.053125669,41.560099254
34092525903,La Guingueta d'Àneu,Pallars Sobirà,PSO,Lleida,1.131988036,42.594296717
34092525913,Riu de Cerdanya,Cerdanya,CER,Lleida,1.82627168,42.345554848
34094343038,Cambrils,Baix Camp,BCA,Tarragona,1.057802277,41.071033929
34094343044,La Sénia,Montsià,MON,Tarragona,0.285251665,40.633328162
34094343060,Flix,Ribera d'Ebre,REB,Tarragona,0.549946451,41.231281807
34094343086,Montblanc,Conca de Barberà,CBA,Tarragona,1.161386523,41.376776963
34094343111,La Pobla de Montornès,Tarragonès,TAR,Tarragona,1.414486274,41.178823239
34094343176,Vimbodí i Poblet,Conca de Barberà,CBA,Tarragona,1.051107112,41.400326003
34094343901,Deltebre,Baix Ebre,BEB,Tarragona,0.722777588,40.719605167
34094343905,Salou,Tarragonès,TAR,Tarragona,1.133565772,41.081176735
34094343906,L'Ampolla,Baix Ebre,BEB,Tarragona,0.714340607,40.814206799
34094343178,Vinyols i els Arcs,Baix Camp,BCA,Tarragona,1.039134837,41.113623977
34091717070,Fontanilles,Baix Empordà,BEM,Girona,3.108405998,42.009936643
34091717138,Portbou,Alt Empordà,AEM,Girona,3.16246997,42.426380488
34091717139,Les Preses,Garrotxa,GAX,Girona,2.460804364,42.142156741
34091717140,El Port de la Selva,Alt Empordà,AEM,Girona,3.204538207,42.338598087
34091717141,Puigcerdà,Cerdanya,CER,Girona,1.926947695,42.432630325
34091717218,Vilademuls,Pla de l'Estany,PES,Girona,2.887964208,42.1385121
34094343132,Rodonyà,Alt Camp,ACA,Tarragona,1.399037098,41.280036576
34091717008,Anglès,Selva,SEL,Girona,2.637779014,41.956819939
34091717216,Viladasens,Gironès,GIR,Girona,2.92969952,42.095331853
34092525045,Bausen,Val d'Aran,VAR,Lleida,0.716292102,42.834775548
34092525078,Corbins,Segrià,SGR,Lleida,0.692910362,41.690650989
34094343028,La Bisbal del Penedès,Baix Penedès,BPE,Tarragona,1.487744296,41.280475727
34094343105,Les Piles,Conca de Barberà,CBA,Tarragona,1.342395363,41.503834423
34094343126,La Riera de Gaià,Tarragonès,TAR,Tarragona,1.361392723,41.164840255
34094343160,Vallmoll,Alt Camp,ACA,Tarragona,1.248902308,41.242653112
34094343172,Vilaverd,Conca de Barberà,CBA,Tarragona,1.177353406,41.336869769
34094343123,Reus,Baix Camp,BCA,Tarragona,1.108491969,41.155016386
34092525096,La Fuliola,Urgell,URG,Lleida,1.019023032,41.714560321
34094343140,Santa Oliva,Baix Penedès,BPE,Tarragona,1.549441975,41.253481475
34094343125,Riba-roja d'Ebre,Ribera d'Ebre,REB,Tarragona,0.487657559,41.250925064
34094343127,Riudecanyes,Baix Camp,BCA,Tarragona,0.96095419,41.130019804
34091717074,Fortià,Alt Empordà,AEM,Girona,3.040426933,42.242434209
34091717100,Masarac,Alt Empordà,AEM,Girona,2.972460262,42.3509675
34091717055,Colomers,Baix Empordà,BEM,Girona,2.987081633,42.084382369
34092525019,Almacelles,Segrià,SGR,Lleida,0.436732426,41.731581971
34092525099,Golmés,Pla d'Urgell,PUR,Lleida,0.933110148,41.632608254
34094343135,Salomó,Tarragonès,TAR,Tarragona,1.374788777,41.22901123
34094343128,Riudecols,Baix Camp,BCA,Tarragona,0.9762538,41.168862354
34094343131,Roda de Berà,Tarragonès,TAR,Tarragona,1.456926185,41.186001973
34091717225,Vilamacolum,Alt Empordà,AEM,Girona,3.056959228,42.196580051
34091717226,Vilamalla,Alt Empordà,AEM,Girona,2.970718914,42.21719177
34094343170,Vila-rodona,Alt Camp,ACA,Tarragona,1.358321566,41.310904342
34092525013,Alfarràs,Segrià,SGR,Lleida,0.56965673,41.829992693
34091717130,La Pera,Baix Empordà,BEM,Girona,2.973590405,42.020496326
34092525143,Montornès de Segarra,Segarra,SGA,Lleida,1.230695659,41.601065545
34091717168,Sant Joan de Mollet,Gironès,GIR,Girona,2.942815805,42.045811937
34094343097,La Nou de Gaià,Tarragonès,TAR,Tarragona,1.373803061,41.182833516
34090808012,Avinyó,Bages,BAG,Barcelona,1.970760811,41.863381428
34090808016,Bagà,Berguedà,BER,Barcelona,1.86260099,42.252852974
34090808022,Berga,Berguedà,BER,Barcelona,1.845845087,42.1037619
34090808026,El Brull,Osona,OSO,Barcelona,2.305489017,41.816741112
34090808033,Caldes de Montbui,Vallès Oriental,VOR,Barcelona,2.162240112,41.634590716
34090808047,Cardona,Bages,BAG,Barcelona,1.680327797,41.913110351
34090808064,Castellterçol,Moianès,MOI,Barcelona,2.12050299,41.751561829
34090808066,Castellví de Rosanes,Baix Llobregat,BLL,Barcelona,1.89951114,41.450055318
34091717024,Bolvir,Cerdanya,CER,Girona,1.879863587,42.418480249
34090808072,Corbera de Llobregat,Baix Llobregat,BLL,Barcelona,1.927701004,41.416102388
34090808075,Dosrius,Maresme,MAR,Barcelona,2.405853754,41.594675414
34090808078,L'Espunyola,Berguedà,BER,Barcelona,1.767745419,42.053555772
34091717121,Palau-sator,Baix Empordà,BEM,Girona,3.111179563,41.989327893
34091717026,Borrassà,Alt Empordà,AEM,Girona,2.926166502,42.223058847
34090808125,Montcada i Reixac,Vallès Occidental,VOC,Barcelona,2.187770377,41.485795664
34090808129,Muntanyola,Osona,OSO,Barcelona,2.177584873,41.878409918
34090808137,Montseny,Vallès Oriental,VOR,Barcelona,2.395354738,41.759153989
34090808138,Moià,Moianès,MOI,Barcelona,2.096923027,41.812869119
34090808139,Mura,Bages,BAG,Barcelona,1.976188317,41.699541071
34092525004,Els Alamús,Segrià,SGR,Lleida,0.738550669,41.61570667
34090808276,Tagamanent,Vallès Oriental,VOR,Barcelona,2.267717476,41.738443598
34090808145,Olèrdola,Alt Penedès,APE,Barcelona,1.721133883,41.321018469
34090808147,Olesa de Montserrat,Baix Llobregat,BLL,Barcelona,1.893900541,41.543505944
34090808151,Oristà,Osona,OSO,Barcelona,2.060357752,41.932365764
34091717002,Aiguaviva,Gironès,GIR,Girona,2.762375415,41.938086424
34090808227,Sant Martí Sarroca,Alt Penedès,APE,Barcelona,1.610944411,41.385315444
34091717175,Sant Miquel de Fluvià,Alt Empordà,AEM,Girona,2.991883821,42.172159932
34090808017,Balenyà,Osona,OSO,Barcelona,2.235188771,41.815372171
34091717214,Vilabertran,Alt Empordà,AEM,Girona,2.979693865,42.283562459
34090808268,Cercs,Berguedà,BER,Barcelona,1.861924391,42.146050305
34090808269,Seva,Osona,OSO,Barcelona,2.280295766,41.838635065
34090808273,Subirats,Alt Penedès,APE,Barcelona,1.794652615,41.382413953
34094343079,Masllorenç,Baix Penedès,BPE,Tarragona,1.415351919,41.26962478
34091717166,Sant Jordi Desvalls,Gironès,GIR,Girona,2.953539082,42.072088934
34092525131,Massalcoreig,Segrià,SGR,Lleida,0.359348357,41.459164073
34090808233,Sant Pere de Torelló,Osona,OSO,Barcelona,2.29610097,42.075495183
34090808238,Sant Quirze del Vallès,Vallès Occidental,VOC,Barcelona,2.080999131,41.532839537
34090808239,Sant Quirze Safaja,Moianès,MOI,Barcelona,2.153080364,41.727307423
34090808254,L'Esquirol,Osona,OSO,Barcelona,2.368244029,42.035508055
34090808255,Santa Maria de Merlès,Berguedà,BER,Barcelona,1.978376645,42.000962639
34090808258,Santa Maria d'Oló,Moianès,MOI,Barcelona,2.035571761,41.872175793
34091717005,El Far d'Empordà,Alt Empordà,AEM,Girona,2.996371933,42.251947369
34091717052,Siurana,Alt Empordà,AEM,Girona,2.99449618,42.20934742
34092525041,Barbens,Pla d'Urgell,PUR,Lleida,1.018365545,41.679218887
34090808278,Taradell,Osona,OSO,Barcelona,2.286813911,41.873810657
34090808284,Tordera,Maresme,MAR,Barcelona,2.718763122,41.699024613
34091717128,Pau,Alt Empordà,AEM,Girona,3.1168817,42.316236729
34091717025,Bordils,Gironès,GIR,Girona,2.911498031,42.044044953
34090808293,Vallcebre,Berguedà,BER,Barcelona,1.818586195,42.20333326
34090808288,Torrelles de Foix,Alt Penedès,APE,Barcelona,1.568940183,41.388472471
34094343907,La Canonja,Tarragonès,TAR,Tarragona,1.178965575,41.122908604
34092525121,Les,Val d'Aran,VAR,Lleida,0.709878949,42.810153433
34092525114,Ivorra,Segarra,SGA,Lleida,1.395661121,41.771461716
34091717076,Garrigoles,Baix Empordà,BEM,Girona,3.030486814,42.107219364
34091717004,Albons,Baix Empordà,BEM,Girona,3.085200894,42.104246344
34091717067,Flaçà,Gironès,GIR,Girona,2.958136746,42.047097396
34094343080,La Masó,Alt Camp,ACA,Tarragona,1.222709035,41.234805901
34090808168,Pontons,Alt Penedès,APE,Barcelona,1.516619317,41.415735872
34092525244,Vilagrassa,Urgell,URG,Lleida,1.106432042,41.64824278
34090808175,Puig-reig,Berguedà,BER,Barcelona,1.87898946,41.97413283
34090808169,El Prat de Llobregat,Baix Llobregat,BLL,Barcelona,2.093044846,41.330736272
34090808177,La Quar,Berguedà,BER,Barcelona,1.96148824,42.080887623
34090808181,La Roca del Vallès,Vallès Oriental,VOR,Barcelona,2.325763581,41.587568707
34090808182,El Pont de Vilomara i Rocafort,Bages,BAG,Barcelona,1.87062396,41.700065814
34090808187,Sabadell,Vallès Occidental,VOC,Barcelona,2.108551925,41.546378033
34090808188,Sagàs,Berguedà,BER,Barcelona,1.961603058,42.050834225
34090808191,Sallent,Bages,BAG,Barcelona,1.894674687,41.824062842
34090808001,Abrera,Baix Llobregat,BLL,Barcelona,1.902237925,41.5162579
34094343112,Poboleda,Priorat,PRI,Tarragona,0.845276091,41.232702878
34094343024,Bellvei,Baix Penedès,BPE,Tarragona,1.576455639,41.241343346
34090808202,Sant Celoni,Vallès Oriental,VOR,Barcelona,2.49251912,41.689962987
34090808208,Sant Esteve Sesrovires,Baix Llobregat,BLL,Barcelona,1.874365808,41.493245315
34092525048,Bell-lloc d'Urgell,Pla d'Urgell,PUR,Lleida,0.779505499,41.630022034
34091717129,Pedret i Marzà,Alt Empordà,AEM,Girona,3.068686953,42.310205822
34091717011,L'Armentera,Alt Empordà,AEM,Girona,3.072517841,42.17086694
34091717014,La Vajol,Alt Empordà,AEM,Girona,2.800342985,42.403780725
34090808291,Vacarisses,Vallès Occidental,VOC,Barcelona,1.918781001,41.605936862
34091717106,Mollet de Peralada,Alt Empordà,AEM,Girona,3.000572131,42.358588473
34091717126,Parlavà,Baix Empordà,BEM,Girona,3.031775971,42.023843802
34092525049,Bellmunt d'Urgell,Noguera,NOG,Lleida,0.952239022,41.773871046
34091717153,Rupià,Baix Empordà,BEM,Girona,3.0106476,42.020435613
34091717155,Salt,Gironès,GIR,Girona,2.792056075,41.975053949
34092525032,Arsèguel,Alt Urgell,AUR,Lleida,1.582876907,42.350100718
34091717204,Ullà,Baix Empordà,BEM,Girona,3.107742163,42.050813703
34090808303,Vilanova de Sau,Osona,OSO,Barcelona,2.384824808,41.94711624
34090808307,Vilanova i la Geltrú,Garraf,GAF,Barcelona,1.726180234,41.224111138
34090808308,Viver i Serrateix,Berguedà,BER,Barcelona,1.778623024,41.94672926
34091717176,Sant Mori,Alt Empordà,AEM,Girona,2.991477146,42.152921724
34090808298,Vic,Osona,OSO,Barcelona,2.254264193,41.929967609
34091717188,La Selva de Mar,Alt Empordà,AEM,Girona,3.186985848,42.324474721
34090808300,Viladecavalls,Vallès Occidental,VOC,Barcelona,1.954375361,41.555330455
34091717211,Verges,Baix Empordà,BEM,Girona,3.046671526,42.060433814
34091717158,Sant Climent Sescebes,Alt Empordà,AEM,Girona,2.980043309,42.368981257
34090808051,Castellar del Vallès,Vallès Occidental,VOC,Barcelona,2.087635113,41.618557011
34090808053,Castellbell i el Vilar,Bages,BAG,Barcelona,1.860478136,41.629392366
34092525012,Alcoletge,Segrià,SGR,Lleida,0.694256215,41.647010196
34090808058,Castellet i la Gornal,Alt Penedès,APE,Barcelona,1.590703884,41.253400018
34090808059,Castellfollit del Boix,Bages,BAG,Barcelona,1.683366337,41.667189158
34091717903,Sant Julià del Llor i Bonmatí,Selva,SEL,Girona,2.669926096,41.968193099
34091717018,Bellcaire d'Empordà,Baix Empordà,BEM,Girona,3.094515204,42.081011145
34090808089,Gavà,Baix Llobregat,BLL,Barcelona,2.004774201,41.306118866
34090808093,Gisclareny,Berguedà,BER,Barcelona,1.786464763,42.250037078
34090808095,Granera,Moianès,MOI,Barcelona,2.057173474,41.725417156
34090808100,Gurb,Osona,OSO,Barcelona,2.243276016,41.940489059
34090808106,Llinars del Vallès,Vallès Oriental,VOR,Barcelona,2.404620012,41.639151852
34090808104,La Llacuna,Anoia,ANO,Barcelona,1.532021048,41.472480457
34090808109,Lluçà,Osona,OSO,Barcelona,2.073264042,42.068082291
34090808117,Les Masies de Voltregà,Osona,OSO,Barcelona,2.23487791,42.022393728
34091717030,Cabanes,Alt Empordà,AEM,Girona,2.978060207,42.307207727
34091717029,Boadella i les Escaules,Alt Empordà,AEM,Girona,2.857547428,42.331087464
34091717090,Llambilles,Gironès,GIR,Girona,2.859278593,41.921051566
34091717191,Serra de Daró,Baix Empordà,BEM,Girona,3.072558712,42.027618138
34091717171,Sant Llorenç de la Muga,Alt Empordà,AEM,Girona,2.790097926,42.320670567
34091717120,Palau-saverdera,Alt Empordà,AEM,Girona,3.14812057,42.30735638
34091717027,Breda,Selva,SEL,Girona,2.558967397,41.748485681
34091717081,Gualta,Baix Empordà,BEM,Girona,3.103665683,42.02849475
34091717001,Agullana,Alt Empordà,AEM,Girona,2.846385617,42.394097857
34091717007,Amer,Selva,SEL,Girona,2.603222047,42.009133826
34091717020,Bescanó,Gironès,GIR,Girona,2.743365182,41.965403352
34091717009,Arbúcies,Selva,SEL,Girona,2.513754625,41.816004313
34091717087,Juià,Gironès,GIR,Girona,2.907342846,42.017949485
34091717016,Bàscara,Alt Empordà,AEM,Girona,2.91017634,42.159561565
34091717019,Besalú,Garrotxa,GAX,Girona,2.699326775,42.198886073
34091717022,La Bisbal d'Empordà,Baix Empordà,BEM,Girona,3.038149687,41.959301158
34091717057,Corçà,Baix Empordà,BEM,Girona,3.017294311,41.989821083
34091717088,Lladó,Alt Empordà,AEM,Girona,2.813404691,42.247698821
34091717061,Das,Cerdanya,CER,Girona,1.870114118,42.361620403
34091717033,Caldes de Malavella,Selva,SEL,Girona,2.809763769,41.838975945
34091717041,Cantallops,Alt Empordà,AEM,Girona,2.925957603,42.422682424
34091717043,Queralbs,Ripollès,RIP,Girona,2.162693687,42.34849447
34091717049,Celrà,Gironès,GIR,Girona,2.874392042,42.026555381
34091717044,Cassà de la Selva,Gironès,GIR,Girona,2.874290931,41.884851215
34091717078,Ger,Cerdanya,CER,Girona,1.845525258,42.410628541
34091717050,Cervià de Ter,Gironès,GIR,Girona,2.910632032,42.067236264
34091717051,Cistella,Alt Empordà,AEM,Girona,2.848205461,42.268464384
34091717068,Foixà,Baix Empordà,BEM,Girona,2.998025075,42.038863738
34091717063,Espinelves,Osona,OSO,Girona,2.417880772,41.868866418
